timestamp,event_type,trial_id,cue_class,predicted_class,accuracy,error_type,confidence,reaction_time,coins_collected,artifact_flag,details
0.0003325832076370716,session_start,,,,,,,,,,"difficulty=easy, trials=5, mi_mode=False"
0.0005581672303378582,trial_start,1,,,,,,,,,difficulty=easy
0.0005992082878947258,practice_trial,1,,,,,,,,,trial=1
0.0007248329930007458,coin_spawned,1,,,,,,,0,,"coin_lane=1, agent_pos=0"
0.35712591698393226,cue_right,1,right,,,,,,0,,agent_pos=0
4.396258542314172,feedback_correct,1,,right,True,,,4039,0,,"intended=MOVE_RIGHT, executed=MOVE_RIGHT, movement_required=RIGHT"
4.739551917184144,coin_collected,1,,,,,,,1,,"coin_lane=1, agent_pos=1"
5.226218458265066,coin_spawned,1,,,,,,,1,,"coin_lane=0, agent_pos=1"
5.5775395832024515,cue_left,1,left,,,,,,1,,agent_pos=1
9.598268458154052,feedback_correct,1,,right,False,secondary,,4020,1,,"intended=MOVE_RIGHT, executed=MOVE_RIGHT, movement_required=LEFT"
11.30219954205677,coin_missed,1,,,,,,,1,,"coin_lane=0, agent_pos=2"
12.869314833078533,coin_spawned,1,,,,,,,1,,"coin_lane=3, agent_pos=2"
13.220723875332624,cue_right,1,right,,,,,,1,,agent_pos=2
17.24097912525758,feedback_correct,1,,right,True,,,4020,1,,"intended=MOVE_RIGHT, executed=MOVE_RIGHT, movement_required=RIGHT"
17.59503020811826,coin_collected,1,,,,,,,2,,"coin_lane=3, agent_pos=3"
18.0828239582479,coin_spawned,1,,,,,,,2,,"coin_lane=4, agent_pos=3"
18.43557425029576,cue_right,1,right,,,,,,2,,agent_pos=3
22.454767750110477,feedback_correct,1,,right,True,,,4019,2,,"intended=MOVE_RIGHT, executed=MOVE_RIGHT, movement_required=RIGHT"
22.807207208126783,coin_collected,1,,,,,,,3,,"coin_lane=4, agent_pos=4"
22.811305250041187,trial_end,1,,,,,,,3,,
25.337605958338827,trial_start,2,,,,,,,,,difficulty=easy
25.33791037509218,practice_trial,2,,,,,,,,,trial=2
25.338220458012074,coin_spawned,2,,,,,,,0,,"coin_lane=-1, agent_pos=0"
25.690023958217353,cue_left,2,left,,,,,,0,,agent_pos=0
29.702832208015025,feedback_correct,2,,left,True,,,4012,0,,"intended=MOVE_LEFT, executed=MOVE_LEFT, movement_required=LEFT"
30.05600841715932,coin_collected,2,,,,,,,1,,"coin_lane=-1, agent_pos=-1"
30.54187358310446,coin_spawned,2,,,,,,,1,,"coin_lane=0, agent_pos=-1"
30.894798499997705,cue_right,2,right,,,,,,1,,agent_pos=-1
34.914362458046526,feedback_correct,2,,right,True,,,4019,1,,"intended=MOVE_RIGHT, executed=MOVE_RIGHT, movement_required=RIGHT"
35.26785150030628,coin_collected,2,,,,,,,2,,"coin_lane=0, agent_pos=0"
35.75812687538564,coin_spawned,2,,,,,,,2,,"coin_lane=1, agent_pos=0"
36.115267125424,cue_right,2,right,,,,,,2,,agent_pos=0
40.14039712538943,feedback_correct,2,,right,True,,,4025,2,,"intended=MOVE_RIGHT, executed=MOVE_RIGHT, movement_required=RIGHT"
40.49657045817003,coin_collected,2,,,,,,,3,,"coin_lane=1, agent_pos=1"
40.50072687538341,trial_end,2,,,,,,,3,,
43.025675458367914,trial_start,3,,,,,,,,,difficulty=easy
43.02611854206771,practice_trial,3,,,,,,,,,trial=3
43.02663054224104,coin_spawned,3,,,,,,,0,,"coin_lane=1, agent_pos=0"
43.376638958230615,cue_right,3,right,,,,,,0,,agent_pos=0
47.40454279212281,feedback_correct,3,,right,True,,,4027,0,,"intended=MOVE_RIGHT, executed=MOVE_RIGHT, movement_required=RIGHT"
47.75544779235497,coin_collected,3,,,,,,,1,,"coin_lane=1, agent_pos=1"
48.24226862518117,coin_spawned,3,,,,,,,1,,"coin_lane=0, agent_pos=1"
48.597149750217795,cue_left,3,left,,,,,,1,,agent_pos=1
52.612729750107974,feedback_correct,3,,left,True,,,4015,1,,"intended=MOVE_LEFT, executed=MOVE_LEFT, movement_required=LEFT"
52.96551612531766,coin_collected,3,,,,,,,2,,"coin_lane=0, agent_pos=0"
53.45385470800102,coin_spawned,3,,,,,,,2,,"coin_lane=1, agent_pos=0"
53.80475587537512,cue_right,3,right,,,,,,2,,agent_pos=0
57.834114875178784,feedback_correct,3,,right,True,,,4029,2,,"intended=MOVE_RIGHT, executed=MOVE_RIGHT, movement_required=RIGHT"
58.182200958020985,coin_collected,3,,,,,,,3,,"coin_lane=1, agent_pos=1"
58.18627958325669,trial_end,3,,,,,,,3,,
64.04849458299577,main_trials_start,3,,,,,,,,,practice_complete=3
64.04890566738322,trial_start,4,,,,,,,,,difficulty=easy
64.04942320799455,coin_spawned,4,,,,,,,0,,"coin_lane=1, agent_pos=0"
64.38928950019181,cue_right,4,right,,,,,,0,,agent_pos=0
