timestamp,event_type,trial_id,cue_class,predicted_class,accuracy,error_type,confidence,reaction_time,coins_collected,artifact_flag,details
0.0003743749111890793,session_start,,,,,,,,,,"difficulty=easy, trials=5, mi_mode=False"
0.0005898326635360718,trial_start,1,,,,,,,,,difficulty=easy
0.0006342078559100628,practice_trial,1,,,,,,,,,trial=1
0.0007963329553604126,coin_spawned,1,,,,,,,0,,"coin_lane=-1, agent_pos=0"
0.35276549961417913,cue_left,1,left,,,,,,0,,agent_pos=0
3.9661225406453013,feedback_correct,1,,left,True,,,3613,0,,"intended=MOVE_LEFT, executed=MOVE_LEFT, movement_required=LEFT"
4.394811457954347,coin_collected,1,,,,,,,1,,"coin_lane=-1, agent_pos=-1"
4.884372707922012,coin_spawned,1,,,,,,,1,,"coin_lane=0, agent_pos=-1"
5.238814790733159,cue_right,1,right,,,,,,1,,agent_pos=-1
9.961697540711612,feedback_correct,1,,left,False,secondary,,4722,1,,"intended=MOVE_LEFT, executed=MOVE_LEFT, movement_required=RIGHT"
11.517783915624022,coin_missed,1,,,,,,,1,,"coin_lane=0, agent_pos=-2"
12.507493332959712,coin_spawned,1,,,,,,,1,,"coin_lane=-3, agent_pos=-2"
12.862747290637344,cue_left,1,left,,,,,,1,,agent_pos=-2
15.976216957904398,feedback_correct,1,,left,True,,,3113,1,,"intended=MOVE_LEFT, executed=MOVE_LEFT, movement_required=LEFT"
16.515256957616657,coin_collected,1,,,,,,,2,,"coin_lane=-3, agent_pos=-3"
17.00411570770666,coin_spawned,1,,,,,,,2,,"coin_lane=-2, agent_pos=-3"
17.357841624878347,cue_right,1,right,,,,,,2,,agent_pos=-3
21.989852082915604,feedback_correct,1,,left,False,secondary,,4632,2,,"intended=MOVE_LEFT, executed=MOVE_LEFT, movement_required=RIGHT"
23.695393207948655,coin_missed,1,,,,,,,2,,"coin_lane=-2, agent_pos=-4"
24.68401199998334,coin_spawned,1,,,,,,,2,,"coin_lane=-3, agent_pos=-4"
25.034162332769483,cue_right,1,right,,,,,,2,,agent_pos=-4
30.010932832956314,feedback_correct,1,,left,False,secondary,,4976,2,,"intended=MOVE_LEFT, executed=MOVE_LEFT, movement_required=RIGHT"
31.508798541035503,coin_missed,1,,,,,,,2,,"coin_lane=-3, agent_pos=-5"
32.501600249670446,coin_spawned,1,,,,,,,2,,"coin_lane=-6, agent_pos=-5"
32.85564170777798,cue_left,1,left,,,,,,2,,agent_pos=-5
36.01811787486076,feedback_correct,1,,left,True,,,3162,2,,"intended=MOVE_LEFT, executed=MOVE_LEFT, movement_required=LEFT"
36.53918891586363,coin_collected,1,,,,,,,3,,"coin_lane=-6, agent_pos=-6"
36.543150124605745,trial_end,1,,,,,,,3,,
39.06669595791027,trial_start,2,,,,,,,,,difficulty=easy
39.06726166559383,practice_trial,2,,,,,,,,,trial=2
39.06775758275762,coin_spawned,2,,,,,,,0,,"coin_lane=1, agent_pos=0"
39.420075290836394,cue_right,2,right,,,,,,0,,agent_pos=0
44.041339832823724,feedback_correct,2,,left,False,secondary,,4621,0,,"intended=MOVE_LEFT, executed=MOVE_LEFT, movement_required=RIGHT"
45.61642058286816,coin_missed,2,,,,,,,0,,"coin_lane=1, agent_pos=-1"
46.60187170794234,coin_spawned,2,,,,,,,0,,"coin_lane=-2, agent_pos=-1"
46.95553566562012,cue_left,2,left,,,,,,0,,agent_pos=-1
50.0478112497367,feedback_correct,2,,left,True,,,3092,0,,"intended=MOVE_LEFT, executed=MOVE_LEFT, movement_required=LEFT"
50.58458708273247,coin_collected,2,,,,,,,1,,"coin_lane=-2, agent_pos=-2"
51.06845016591251,coin_spawned,2,,,,,,,1,,"coin_lane=-1, agent_pos=-2"
51.419754915870726,cue_right,2,right,,,,,,1,,agent_pos=-2
56.072397290728986,feedback_correct,2,,left,False,secondary,,4652,1,,"intended=MOVE_LEFT, executed=MOVE_LEFT, movement_required=RIGHT"
57.654171832837164,coin_missed,2,,,,,,,1,,"coin_lane=-1, agent_pos=-3"
58.6508618327789,coin_spawned,2,,,,,,,1,,"coin_lane=-4, agent_pos=-3"
59.0032072076574,cue_left,2,left,,,,,,1,,agent_pos=-3
62.087584499735385,feedback_correct,2,,left,True,,,3084,1,,"intended=MOVE_LEFT, executed=MOVE_LEFT, movement_required=LEFT"
62.62887204065919,coin_collected,2,,,,,,,2,,"coin_lane=-4, agent_pos=-4"
63.114102541003376,coin_spawned,2,,,,,,,2,,"coin_lane=-5, agent_pos=-4"
63.46488912496716,cue_left,2,left,,,,,,2,,agent_pos=-4
68.09143995773047,feedback_correct,2,,left,True,,,4626,2,,"intended=MOVE_LEFT, executed=MOVE_LEFT, movement_required=LEFT"
68.46392241586,coin_collected,2,,,,,,,3,,"coin_lane=-5, agent_pos=-5"
68.46845345804468,trial_end,2,,,,,,,3,,
70.99092179071158,trial_start,3,,,,,,,,,difficulty=easy
70.99140145769343,practice_trial,3,,,,,,,,,trial=3
70.99202041560784,coin_spawned,3,,,,,,,0,,"coin_lane=1, agent_pos=0"
71.34384962497279,cue_right,3,right,,,,,,0,,agent_pos=0
76.11945245787501,feedback_correct,3,,left,False,secondary,,4775,0,,"intended=MOVE_LEFT, executed=MOVE_LEFT, movement_required=RIGHT"
77.6546224579215,coin_missed,3,,,,,,,0,,"coin_lane=1, agent_pos=-1"
78.63648174982518,coin_spawned,3,,,,,,,0,,"coin_lane=-2, agent_pos=-1"
78.99104100000113,cue_left,3,left,,,,,,0,,agent_pos=-1
82.13674687501043,feedback_correct,3,,left,True,,,3145,0,,"intended=MOVE_LEFT, executed=MOVE_LEFT, movement_required=LEFT"
82.67270966572687,coin_collected,3,,,,,,,1,,"coin_lane=-2, agent_pos=-2"
83.15782104060054,coin_spawned,3,,,,,,,1,,"coin_lane=-3, agent_pos=-2"
83.50584333296865,cue_left,3,left,,,,,,1,,agent_pos=-2
88.14778087474406,feedback_correct,3,,left,True,,,4641,1,,"intended=MOVE_LEFT, executed=MOVE_LEFT, movement_required=LEFT"
88.36393999960274,coin_collected,3,,,,,,,2,,"coin_lane=-3, agent_pos=-3"
88.84782083285972,coin_spawned,3,,,,,,,2,,"coin_lane=-4, agent_pos=-3"
89.20174445770681,cue_left,3,left,,,,,,2,,agent_pos=-3
94.17665420798585,feedback_correct,3,,left,True,,,4974,2,,"intended=MOVE_LEFT, executed=MOVE_LEFT, movement_required=LEFT"
94.37881541578099,coin_collected,3,,,,,,,3,,"coin_lane=-4, agent_pos=-4"
94.3828986659646,trial_end,3,,,,,,,3,,
