timestamp,event_type,trial_id,cue_class,predicted_class,accuracy,error_type,confidence,reaction_time,coins_collected,artifact_flag,details
0.0011386671103537083,session_start,,,,,,,,,,"difficulty=easy, trials=5, mi_mode=False"
0.0012406250461935997,trial_start,1,,,,,,,,,difficulty=easy
0.0012835422530770302,practice_trial,1,,,,,,,,,trial=1
0.0014423751272261143,coin_spawned,1,,,,,,,0,,"coin_lane=-1, agent_pos=0"
0.3560972921550274,cue_left,1,left,,,,,,0,,agent_pos=0
1.1228004172444344,feedback_correct,1,,left,True,,,766,0,,"intended=MOVE_LEFT, executed=MOVE_LEFT, movement_required=LEFT"
2.1283686254173517,cue_left,1,left,,,,,,0,,agent_pos=-1
2.1783412504009902,coin_collected,1,,,,,,,1,,"coin_lane=-1, agent_pos=-1"
3.19253291701898,feedback_correct,1,,left,False,secondary,,1064,1,,"intended=MOVE_LEFT, executed=MOVE_LEFT, movement_required=NONE"
3.49108275026083,coin_spawned,1,,,,,,,1,,"coin_lane=-1, agent_pos=-2"
4.200302500277758,cue_right,1,right,,,,,,1,,agent_pos=-2
4.302631167229265,feedback_correct,1,,right,True,,,102,1,,"intended=MOVE_RIGHT, executed=MOVE_RIGHT, movement_required=RIGHT"
5.09541462501511,coin_collected,1,,,,,,,2,,"coin_lane=-1, agent_pos=-1"
5.5853858343325555,coin_spawned,1,,,,,,,2,,"coin_lane=-2, agent_pos=-1"
5.93985408404842,cue_left,1,left,,,,,,2,,agent_pos=-1
6.169861000031233,feedback_correct,1,,left,True,,,230,2,,"intended=MOVE_LEFT, executed=MOVE_LEFT, movement_required=LEFT"
7.1834712093696,cue_right,1,right,,,,,,2,,agent_pos=-2
7.712520583998412,coin_collected,1,,,,,,,3,,"coin_lane=-2, agent_pos=-2"
7.722764084115624,trial_end,1,,,,,,,3,,
10.249677959363908,trial_start,2,,,,,,,,,difficulty=easy
10.250353209208697,practice_trial,2,,,,,,,,,trial=2
10.250818875152618,coin_spawned,2,,,,,,,0,,"coin_lane=-1, agent_pos=0"
10.60202291700989,cue_left,2,left,,,,,,0,,agent_pos=0
11.069716167170554,feedback_correct,2,,left,True,,,467,0,,"intended=MOVE_LEFT, executed=MOVE_LEFT, movement_required=LEFT"
12.075802084058523,cue_right,2,right,,,,,,0,,agent_pos=-1
12.374725084286183,coin_collected,2,,,,,,,1,,"coin_lane=-1, agent_pos=-1"
14.035555334296077,feedback_correct,2,,right,False,secondary,,1959,1,,"intended=MOVE_RIGHT, executed=MOVE_RIGHT, movement_required=NONE"
14.205448375083506,coin_spawned,2,,,,,,,1,,"coin_lane=-2, agent_pos=-1"
17.09460375038907,coin_missed,2,,,,,,,1,,"coin_lane=-2, agent_pos=0"
18.09263833425939,coin_spawned,2,,,,,,,1,,"coin_lane=1, agent_pos=0"
18.447256500367075,cue_right,2,right,,,,,,1,,agent_pos=0
18.92676041740924,feedback_correct,2,,right,True,,,479,1,,"intended=MOVE_RIGHT, executed=MOVE_RIGHT, movement_required=RIGHT"
19.938266042154282,cue_right,2,right,,,,,,1,,agent_pos=1
20.221850417088717,coin_collected,2,,,,,,,2,,"coin_lane=1, agent_pos=1"
21.387482583988458,feedback_correct,2,,right,False,secondary,,1449,2,,"intended=MOVE_RIGHT, executed=MOVE_RIGHT, movement_required=NONE"
21.656285000033677,coin_spawned,2,,,,,,,2,,"coin_lane=1, agent_pos=2"
22.398480375297368,cue_left,2,left,,,,,,2,,agent_pos=2
22.8776778341271,feedback_correct,2,,left,True,,,479,2,,"intended=MOVE_LEFT, executed=MOVE_LEFT, movement_required=LEFT"
23.56882508425042,coin_collected,2,,,,,,,3,,"coin_lane=1, agent_pos=1"
23.57348050037399,trial_end,2,,,,,,,3,,
26.099740625359118,trial_start,3,,,,,,,,,difficulty=easy
26.100314459297806,practice_trial,3,,,,,,,,,trial=3
26.10088137537241,coin_spawned,3,,,,,,,0,,"coin_lane=1, agent_pos=0"
26.454912792425603,cue_right,3,right,,,,,,0,,agent_pos=0
26.789303000085056,feedback_correct,3,,right,True,,,334,0,,"intended=MOVE_RIGHT, executed=MOVE_RIGHT, movement_required=RIGHT"
27.80237604212016,cue_left,3,left,,,,,,0,,agent_pos=1
28.23972083441913,coin_collected,3,,,,,,,1,,"coin_lane=1, agent_pos=1"
29.07588554220274,feedback_correct,3,,left,False,secondary,,1273,1,,"intended=MOVE_LEFT, executed=MOVE_LEFT, movement_required=NONE"
29.41114095924422,coin_spawned,3,,,,,,,1,,"coin_lane=-1, agent_pos=0"
30.08688775030896,cue_left,3,left,,,,,,1,,agent_pos=0
30.453351959120482,feedback_correct,3,,left,True,,,366,1,,"intended=MOVE_LEFT, executed=MOVE_LEFT, movement_required=LEFT"
31.231425542384386,coin_collected,3,,,,,,,2,,"coin_lane=-1, agent_pos=-1"
31.72181145939976,coin_spawned,3,,,,,,,2,,"coin_lane=-2, agent_pos=-1"
32.076871416997164,cue_left,3,left,,,,,,2,,agent_pos=-1
32.35884437523782,feedback_correct,3,,left,True,,,281,2,,"intended=MOVE_LEFT, executed=MOVE_LEFT, movement_required=LEFT"
33.3700419170782,cue_right,3,right,,,,,,2,,agent_pos=-2
33.85236195940524,coin_collected,3,,,,,,,3,,"coin_lane=-2, agent_pos=-2"
33.86264987522736,trial_end,3,,,,,,,3,,
